ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KCDMEPO23N000009413","장소","문화시설","20773993","도화현미술관",,,"100106","소형갤러리","4677034022100700001","전라남도","고흥군","도화면","구암리","70-1","4677034022","4677034000","467703289014","땅끝로","860-5","127.326182","34.44901009","다라840061","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009414","장소","문화시설","20774051","홍암나철기념관",,,"100103","기타전시/박물관","4678025329101450000","전라남도","보성군","벌교읍","칠동리","145","4678025329","4678025300","467803295110","녹색로","5163","127.3055138","34.83955851","다라822494","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009415","장소","문화시설","20774055","김영갑갤러리두모악",,,"100106","소형갤러리","5013010900112000006","제주특별자치도","서귀포시","신효동",,"1200-6","5013010900","5013055000","501303350334","효돈순환로","441","126.6070073","33.27129238","다나168759","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009416","장소","문화시설","20774305","인사이드서울",,,"100103","기타전시/박물관","1117010200200010003","서울특별시","용산구","용산동2가",,"산1-3","1117010200","1117052000","111704103024","남산공원길","105","126.9882714","37.55131082","다사547503","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009417","장소","문화시설","20774360","충주시예술의전당(2024년12월예정)",,,"100203","공연/연극/문화센터","4313010700109670000","충청북도","충주시","호암동",,"967","4313010700","4313058000","431303238010","모시래길","105","127.912325","36.96044704","라바367847","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009418","장소","문화시설","20774361","국립안전해양박물관(2024년6월예정)",,,"100101","대형전시/박물관","2811013800101060008","인천광역시","중구","북성동1가",,"106-8","2811013800","2811061500",,,,"126.5963666","37.47004009","다사200415","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009419","장소","문화시설","20774381","한국레지오마리애기념관",,,"100100","N","4611010200118390000","전라남도","목포시","산정동",,"1839","4611010200","4611056500","461104643044","노송길","35-2","126.3849871","34.80004752","나라980456","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009420","장소","문화시설","20774382","가톨릭목포성지역사박물관",,,"100103","기타전시/박물관","4611010200118390000","전라남도","목포시","산정동",,"1839","4611010200","4611056500","461104643044","노송길","35-1","126.3854635","34.80059742","나라980456","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009421","장소","문화시설","20774885","CGV","김포한강점",,"100208","CGV","4157010200115740003","경기도","김포시","걸포동",,"1574-3","4157010200","4157051500","415703209006","걸포로","6","126.7071981","37.6322164","다사300594","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009422","장소","문화시설","20774926","평창올림픽기념관",,,"100102","대형기념관/묘역","5176038024107250000","강원특별자치도","평창군","대관령면","횡계리","725","5176038024","5176038000","517603228021","올림픽로","220","128.7067031","37.66681991","마사064637","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009423","장소","문화시설","20781881","양구근현대사박물관",,,"100100","N","5180025023105100000","강원특별자치도","양구군","양구읍","하리","510","5180025023","5180025000","518003232022","금강산로","439-51","127.9904339","38.12221213","라아429136","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009424","장소","문화시설","20785302","삼탄아트마인원시미술관",,,"100105","미술관","5177025321100050026","강원특별자치도","정선군","고한읍","고한리","5-26","5177025321","5177025300","517703222015","함백산로","1445-44","128.8819686","37.18508932","마사226104","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009425","장소","문화시설","20790174","와이즈유영산대역사관",,,"100103","기타전시/박물관","4833011600201500000","경상남도","양산시","주남동",,"산150","4833011600","4833055000","483303338097","주남로","288","129.144029","35.4275935","마마492158","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009426","장소","문화시설","20790178","여송갤러리",,,"100106","소형갤러리","2911012100105630000","광주광역시","동구","운림동",,"563","2911012100","2911071000","291104277156","운림길","57-11","126.9431827","35.13635042","다라492824","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009427","장소","문화시설","20796017","CGV","양주옥정점",,"100208","CGV","4163011400109630012","경기도","양주시","옥정동",,"963-12","4163011400","4163058000","416303350561","옥정로","200","127.0921261","37.81939584","다사641800","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009428","장소","문화시설","20796574","사람과공간",,,"100103","기타전시/박물관","4482525027114880000","충청남도","태안군","태안읍","평천리","1488","4482525027","4482525000","448253264043","중앙로","285","126.3175339","36.75177317","나바944621","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009429","장소","문화시설","20796664","신전뮤지엄",,,"100103","기타전시/박물관","2723012500113690001","대구광역시","북구","관음동",,"1369-1","2723012500","2723075000","272303145009","관음로","43","128.5399413","35.93480464","라마938714","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009430","장소","문화시설","20797452","롯데문화홀",,,"100203","공연/연극/문화센터","2817710600100150000","인천광역시","미추홀구","관교동",,"15","2817710600","2817770000","281773151031","연남로","35","126.7009057","37.44223784","다사293384","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009431","장소","문화시설","20797457","뉴코아소극장","부천점",,"100203","공연/연극/문화센터","4119010900105390001","경기도","부천시","상동",,"539-1","4119010900","4119074400","411902000015","송내대로","239","126.7568542","37.50378441","다사343452","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009432","장소","문화시설","20797516","예린소극장",,,"100203","공연/연극/문화센터","2911010600100360006","광주광역시","동구","궁동",,"36-6","2911010600","2911052500","291104277152","예술길","23-1","126.9187061","35.14999797","다라470840","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009433","장소","문화시설","20797519","사과나무소극장",,,"100203","공연/연극/문화센터","3014011200101380006","대전광역시","중구","용두동",,"138-6","3014011200","3014065500","301403010024","계룡로","753","127.4020937","36.33135119","다바912148","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009434","장소","문화시설","20797522","소극장푸른가시",,,"100203","공연/연극/문화센터","3111010500102490001","울산광역시","중구","옥교동",,"249-1","3111010500","3111058500","311104307182","문화의거리","24","129.321721","35.55647848","마마651304","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009435","장소","문화시설","20797523","하하하소극장",,,"100203","공연/연극/문화센터","2823710100102110174","인천광역시","부평구","부평동",,"211-174","2823710100","2823754000","282373154027","부평문화로","77","126.7249257","37.49431366","다사314441","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009436","장소","문화시설","20800513","롯데시네마","영종하늘도시점",,"100209","롯데시네마","2811014500118830012","인천광역시","중구","중산동",,"1883-12","2811014500","2811062200","281104247517","하늘중앙로195번길","15","126.5613397","37.48970399","다사170437","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009437","장소","문화시설","20802487","CGV","화성봉담점",,"100208","CGV","4159025324105640000","경기도","화성시","봉담읍","동화리","564","4159025324","4159025300","415904430329","동화길","51","126.9554909","37.21903153","다사516134","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009438","장소","문화시설","20804966","김포평화문화관",,,"100103","기타전시/박물관","4157035022104350014","경기도","김포시","월곶면","고막리","435-14","4157035022","4157035000","415704427419","용강로13번길","38","126.5542517","37.72172922","다사166695","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009439","장소","문화시설","20804970","세계화석광물박물관",,,"100103","기타전시/박물관","4691040024107560000","전라남도","신안군","안좌면","대리","756","4691040024","4691040000","469104706054","대리길","18-20","126.1695205","34.71598194","나라781365","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009440","장소","문화시설","20805175","롯데시네마","서수원점",,"100209","롯데시네마","4111313400111140001","경기도","수원시 권선구","금곡동",,"1114-1","4111313400","4111366200","411133175011","금곡로","219","126.9540776","37.27498439","다사516197","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009441","장소","문화시설","20813723","국제문화교류관",,,"100103","기타전시/박물관","4713010900101010001","경상북도","경주시","사정동",,"101-1","4713010900","4713057000","471304716142","첨성로39번길","5-10","129.2053503","35.8337684","마마540610","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009442","장소","문화시설","20815032","키덜트뮤지엄",,,"100103","기타전시/박물관","4713014000100570024","경상북도","경주시","북군동",,"57-24","4713014000","4713066000","471303305021","보문로","132-16","129.268099","35.85260295","마마596632","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009443","장소","문화시설","20815086","화성시미디어센터",,,"100203","공연/연극/문화센터","4159012700101080000","경기도","화성시","반송동",,"108","4159012700","4159058500","415903210025","노작로","158","127.0741988","37.20274372","다사622116","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009444","장소","문화시설","20819828","화성독립운동기념관(2024년4월예정)",,,"100103","기타전시/박물관","4159025923103020003","경기도","화성시","향남읍","제암리","302-3","4159025923","4159025900",,,,"126.8919291","37.12524191","다사459031","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009445","장소","문화시설","20819842","뮤지엄원",,,"100105","미술관","2635010500114690001","부산광역시","해운대구","우동",,"1469-1","2635010500","2635052000","263503133019","센텀서로","20","129.1289848","35.17132183","마라483874","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009446","장소","문화시설","20820151","DMZ목련꽃차홍보관앤시흠체험장",,,"100103","기타전시/박물관","4148032025100820003","경기도","파주시","탄현면","대동리","82-3","4148032025","4148032000","414804418418","새오리로161번길","90","126.6835967","37.80039723","다사281781","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009447","장소","문화시설","20820731","삼척그림책나라",,,"100103","기타전시/박물관","5123010800100010000","강원특별자치도","삼척시","증산동",,"1","5123010800","5123053000","512304472195","수로부인길","333","129.1595403","37.47556831","마사467431","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009448","장소","문화시설","20820898","고스트씨어터",,,"100203","공연/연극/문화센터","1111016800100250011","서울특별시","종로구","동숭동",,"25-11","1111016800","1111064000","111104100075","동숭길","94","127.0043473","37.58245138","다사562537","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009449","장소","문화시설","20820904","독립미술관",,,"100105","미술관","4413111000101730001","충청남도","천안시 동남구","구성동",,"173-1","4413110800","4413158000","441314547423","쉼1길","42","127.1735138","36.78788394","다바708655","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
"KCDMEPO23N000009450","장소","문화시설","20820954","함양산양삼산업화단지산삼주제관",,,"100103","기타전시/박물관","4887025024110430000","경상남도","함양군","함양읍","교산리","1043","4887025024","4887025000","488704838095","대맛길","107","127.7198203","35.52712286","라마199257","20240105","KT","KC_491_WNTY_PRKLT_2023","20231220"
